"id";"job_title";"job_salary";"job_requirement";"job_addr";"job_exp";"job_edu";"job_tags";"company_name";"company_employee_num";"company_type"
897;"Python";"15K-25K";"1、热爱服务端开发，对后台服务的整体架构设计有成功经验； 2、精通Flask / Tornado / Bottle / Sinatra任一Python微框架，1-3年的实际项目经验； 3、熟悉Linux / Mac下的开发环境，熟悉Post";"深圳 南山区 科技园";"经验不限";"本科";"后端开发";"优融网络科技";"20-99人";"互联网"
898;"Python";"20K-40K";"工作内容：技术顾问";"深圳 南山区 科技园";"5-10年";"本科";"后端开发";"腾讯";"10000人以上";"互联网"
899;"Python全栈开发工程师";"15K-30K";"职位诱惑：";"深圳 南山区 科技园";"3-5年";"本科";"Linux";"XMind";"20-99人";"计算机软件"
900;"高级python";"15K-30K";"职位诱惑：";"深圳 南山区 西丽";"3-5年";"本科";"Linux";"SheIn";"1000-9999人";"电子商务"
901;"Python开发工程师（深圳）";"20K-40K";"【岗位职责】";"深圳 盐田区 沙头角";"3-5年";"本科";"后端开发";"码隆科技";"20-99人";"移动互联网"
902;"Python工程师";"15K-25K";"职位描述：";"深圳 南山区 科技园";"1-3年";"本科";"Linux";"XMind";"20-99人";"互联网"
903;"Python开发";"9K-15K";"1.精通python 语言，1-2年开发经验。";"深圳 宝安区 民治";"1-3年";"大专";"Java";"泰信通";"20-99人";"互联网"
904;"Python工程师";"7K-14K";"岗位职责：";"深圳 龙岗区 坂田";"1-3年";"本科";"Python";"星商电商";"100-499人";"贸易/进出口"
905;"Python";"10K-15K";"职务描述：";"深圳 南山区 科技园";"3-5年";"本科";"Python";"云之道";"0-20人";"移动互联网"
906;"Python";"7K-13K";"有游戏服务器开放经验，擅长数据库开发，有LBS类服务开发经验";"深圳 南山区 科技园";"1-3年";"本科";"游戏开发";"增强视觉科技";"20-99人";"移动互联网"
907;"大数据开发工程师（Python）";"6K-12K";"岗位职责：";"深圳 福田区 景田";"1-3年";"本科";"Python";"九慧金服";"20-99人";"互联网金融"
908;"python工程师";"8K-16K";"工作职责：";"深圳 宝安区 西乡";"1-3年";"大专";"Python";"小葵科技";"0-20人";"计算机软件"
909;"python讲师";"15K-25K";"一：岗位职责：";"深圳 南山区 西丽";"3-5年";"本科";"Python";"千锋互联";"500-999人";"在线教育"
910;"python开发";"13K-14K";"1.至少2年以上云计算开发经验，熟悉C或python语言经验者优先";"深圳 南山区";"1-3年";"大专";"云计算";"同方鼎欣";"1000-9999人";"计算机软件"
911;"Python";"10K-15K";"开发/测试基础、经验：";"深圳 南山区 科技园";"3-5年";"本科";"Python";"亿达信息";"1000-9999人";"计算机软件"
912;"Python/C/C++";"10K-20K";"本科以上学历1-2年开发经验";"深圳 南山区";"1-3年";"本科";"C/C++";"同方鼎欣";"1000-9999人";"互联网"
913;"Python";"15K-25K";"1.	能独立分析问题，善于研究业务，分析产品；2.独立完成功能模块的开发及相关设计文档撰写工作；3.思维敏捷，为人踏实，善良正直，热爱学习技术，长期关注技术的发展趋势；4.开发和维护公司内部仓储/供应链等系统。任职资格：1.全日制计算机软件";"深圳 南山区";"1-3年";"本科";"后端开发";"派喜科技";"0-20人";"移动互联网"
914;"python兼职/全职讲师";"15K-30K";"1、至少3年以上Python编程经验；";"深圳 南山区 大冲";"3-5年";"不限";"Linux";"泽林信息";"100-499人";"在线教育"
915;"Python/C++金融软件开发工程师";"10K-15K";"职位描述：";"深圳 南山区 科技园";"3-5年";"本科";"C/C++";"米佳乐传媒";"20-99人";"音乐/视频/阅读"
916;"Python";"6K-12K";"python 后端";"深圳 宝安区 西乡";"1年以内";"不限";"Python";"宇皓科技";"20-99人";"计算机软件"
917;"Python开发工程师";"9K-10K";"1.至少2年以上云计算开发经验，熟悉C或python语言经验者优先";"深圳 南山区";"1-3年";"大专";"Python";"同方鼎欣公司";"1000-9999人";"计算机软件"
918;"Python开发";"8K-13K";"岗位要求：";"深圳 南山区 大冲";"1-3年";"本科";"C/C++";"亿达信息";"1000-9999人";"计算机软件"
919;"Python工程师";"12K-16K";"岗位职责：";"深圳 南山区 大冲";"3-5年";"大专";"Python";"欢雀科技";"100-499人";"互联网"
920;"Python 高级资深后台开发工程师";"25K-30K";"岗位职责：";"深圳 南山区 深圳湾";"5-10年";"本科";"后端开发";"Ricequant";"20-99人";"计算机软件"
921;"运维python";"6K-12K";"熟练使用python,shell";"深圳 宝安区 西乡";"经验不限";"不限";"Linux";"宇皓科技";"20-99人";"计算机软件"
922;"python后台工程师";"8K-12K";"工作范围";"深圳 南山区";"经验不限";"本科";"Python";"新格";"0-20人";"数据服务"
923;"Python开发";"6K-12K";"岗位要求：";"深圳 福田区 车公庙";"应届生";"本科";"Python";"Topkee Media";"100-499人";"互联网"
924;"python高级开发工程师";"10K-15K";"职位描述：";"深圳 宝安区 龙华";"3-5年";"本科";"Python";"南伽科技";"100-499人";"贸易/进出口"
925;"Python开发工程师";"15K-30K";"【工作内容】";"深圳";"1-3年";"本科";"Python";"方舟云数";"0-20人";"互联网"
926;"python工程师";"10K-20K";"工作职责";"深圳 龙华区 龙华";"1-3年";"本科";"Python";"信和巴巴";"20-99人";"互联网金融"
927;"python工程师";"10K-20K";"岗位职责：";"深圳 南山区 科技园";"1-3年";"本科";"Python";"Webot";"20-99人";"企业服务"
928;"python开发工程师";"12K-15K";"开发/测试基础、经验：";"深圳 南山区 深圳湾";"3-5年";"本科";"Python";"亿达信息";"1000-9999人";"计算机软件"
929;"Python开发工程师";"10K-20K";"岗位职责：";"深圳 南山区";"经验不限";"本科";"C/C++";"深信服科技";"1000-9999人";"计算机软件"
930;"高级python";"15K-25K";"1、至少3年以上Python编程经验；";"深圳 南山区 大冲";"3-5年";"不限";"Python";"泽林信息";"100-499人";"在线教育"
931;"Python爬虫开发工程师";"8K-15K";"岗位职责：";"深圳 南山区";"经验不限";"本科";"Python";"金中数据";"0-20人";"计算机软件"
932;"中级后端开发工程师(Java/Python)";"12K-16K";"工作职责";"深圳 南山区 后海";"3-5年";"本科";"Java";"华制智能深圳总部";"100-499人";"企业服务"
933;"python/机器学习开发";"10K-20K";"我们深耕法律行业的互联网化，有强大的法律从业背景及海归互联网精英。你将和同我们一起构建互联网体系，颠覆法律行业！要求学习能力极强，愿意explore the unknowns，愿意接受挑战！";"深圳 南山区 大冲";"经验不限";"本科";"Python";"牛法网";"20-99人";"互联网"
934;"Python开发运维工程师";"8K-15K";"岗位职责：";"深圳 南山区 科技园";"1-3年";"本科";"Linux";"傲天科技";"100-499人";"计算机软件"
935;"Python开发工程师";"8K-13K";"岗位职责：负责金融系统设计、开发等工作。";"深圳 南山区 大冲";"1-3年";"本科";"Python";"亿达信息";"1000-9999人";"计算机软件"
936;"Python开发工程师";"15K-18K";"任职要求：";"深圳 南山区 南油";"3-5年";"本科";"python爬虫";"布谷鸟科技";"500-999人";"移动互联网"
937;"python开发工程师";"8K-16K";"岗位职责：";"深圳 南山区 西丽";"1-3年";"大专";"Python";"SheIn";"1000-9999人";"电子商务"
938;"Python开发工程师";"12K-20K";"岗位职责：";"深圳 南山区";"经验不限";"大专";"Python";"博雅互动";"500-999人";"游戏"
939;"Python开发工程师";"8K-13K";"岗位职责：负责金融系统设计、开发等工作。";"深圳 南山区 大冲";"1-3年";"本科";"C/C++";"亿达信息";"1000-9999人";"计算机软件"
940;"Python";"15K-30K";"python岗位职责：";"深圳 南山区 新安";"1-3年";"大专";"Python";"博雅互动";"500-999人";"游戏"
941;"python开发工程师";"10K-20K";"岗位职责：";"深圳 南山区";"3-5年";"本科";"Python";"博雅互动";"500-999人";"游戏"
942;"Python";"10K-20K";"游戏爱好者，具备扎实的计算机系统结构、数据结构等基础知识，熟悉TCP、HTTP等网络协议";"深圳 南山区 科技园";"1-3年";"本科";"后端开发";"途游游戏";"100-499人";"游戏"
943;"Python高级开发工程师";"20K-35K";"职位描述";"深圳 南山区 科技园";"3-5年";"本科";"Python";"藤讯科技";"100-499人";"移动互联网"
944;"Python开发工程师";"18K-36K";"岗位职责：";"深圳 盐田区 沙头角";"1-3年";"本科";"Python";"码隆科技";"20-99人";"移动互联网"
945;"Python后台开发";"15K-30K";"岗位职责:";"深圳 南山区 科技园";"3-5年";"本科";"Python";"AKULAKU";"100-499人";"互联网金融"
946;"Python开发工程师";"12K-20K";"岗位要求：";"深圳 南山区 西丽";"3-5年";"本科";"Python";"普特医学";"100-499人";"医疗健康"
947;"Python工程师";"15K-20K";"任职资格：";"深圳 南山区 科技园";"1-3年";"大专";"Python";"企保招招";"100-499人";"互联网金融"
948;"Python工程师";"15K-20K";"1、熟练使用python语言编程，有调用python数据分析包的经验，最好是pandas和numpy库";"深圳 宝安区";"1-3年";"大专";"Python";"赛意信息科技";"1000-9999人";"计算机软件"
949;"Python/c++开发";"12K-18K";"任职要求：";"深圳 福田区 八卦岭";"3-5年";"本科";"Python";"金证股份";"1000-9999人";"计算机软件"
950;"后台开发（python）";"12K-17K";"1、本科及以上学历、计算机及通信类专业；                                           2、具有3年以上Python、C++经验、熟练掌握tornado等框架；";"深圳 福田区 八卦岭";"3-5年";"本科";"Python";"金证股份";"1000-9999人";"计算机软件"
951;"Python开发工程师";"15K-25K";"岗位职责";"深圳 南山区";"5-10年";"本科";"python";"展泰科技";"500-999人";"移动互联网"
952;"Python开发工程师";"12K-18K";"1、本科及以上学历、计算机及通信类专业；                                           2、具有3年以上Python、C++经验、熟练掌握tornado等框架；";"深圳 福田区 八卦岭";"3-5年";"本科";"Python";"金证股份";"1000-9999人";"计算机软件"
953;"Python 后端开发工程师";"10K-15K";"职位描述:";"深圳 南山区 蛇口";"1-3年";"本科";"Python";"游滨果";"0-20人";"互联网"
954;"python开发工程师";"10K-18K";"1.计算机相关专业本科以上学历";"深圳 南山区 南油";"5-10年";"本科";"Linux";"国文科技";"100-499人";"互联网"
955;"Python开发工程师";"10K-20K";"岗位职责：";"深圳 南山区";"经验不限";"大专";"Web应用";"博雅互动";"500-999人";"游戏"
956;"Python运维开发";"20K-40K";"岗位名称：  Python开发工程师（DevOPS方向）";"深圳 南山区";"经验不限";"本科";"运维经验";"凌扬盛达";"20-99人";"数据服务"
957;"Python工程师";"10K-20K";"1、熟练使用python语言编程，有调用python数据分析包的经验，最好是pandas和numpy库";"深圳 宝安区";"1-3年";"大专";"Python";"SIE";"1000-9999人";"计算机软件"
958;"腾讯云开发者服务后台开发工程师（Python）";"20K-40K";"薪资职级面议";"深圳 南山区 科技园";"3-5年";"本科";"Python";"腾讯";"10000人以上";"互联网"
959;"python开发工程师";"10K-15K";"【任职要求】";"深圳 福田区 上步";"3-5年";"大专";"Python";"亿腾信息";"100-499人";"互联网"
960;"高级Python";"25K-40K";"工作职责：";"深圳 南山区 科技园";"5-10年";"不限";"Linux";"永安科技";"20-99人";"信息安全"
961;"python开发工程师";"15K-30K";"1、本科或以上学历";"深圳 南山区 科技园";"3-5年";"本科";"Python";"潜一";"0-20人";"互联网"
962;"高级python开发工程师";"10K-20K";"岗位职责：";"深圳 南山区 前海";"3-5年";"大专";"Python";"瑞云科技";"100-499人";"互联网"
963;"python开发";"8K-12K";"要求：";"深圳 福田区 购物公园";"1-3年";"大专";"Python";"南京融翼";"500-999人";"计算机软件"
964;"python";"9K-18K";":";"深圳 南山区 深圳湾";"1-3年";"大专";"python爬虫";"零壹软件";"0-20人";"互联网"
965;"Python软件开发工程师";"15K-20K";"岗位职责：";"深圳 南山区";"1-3年";"本科";"Linux";"深信服科技";"1000-9999人";"计算机软件"
966;"Python";"10K-17K";"工作描述：";"深圳 龙岗区 坂田";"1-3年";"本科";"数据库";"锐卡安讯";"500-999人";"移动互联网"
967;"算法工程师（Python语言）";"15K-25K";"岗位职责";"深圳 宝安区";"3-5年";"本科";"Python";"赛意信息科技";"1000-9999人";"计算机软件"
968;"python工程师";"10K-18K";"1、本科及以上学历、计算机及通信类专业；                                           2、具有3年以上Python、C++经验、熟练掌握tornado等框架；";"深圳 福田区 八卦岭";"3-5年";"本科";"java爬虫";"金证股份";"1000-9999人";"计算机软件"
969;"Python";"10K-15K";"岗位职责：";"深圳 南山区 深圳湾";"3-5年";"大专";"Python";"法本电子";"100-499人";"其他行业"
970;"Python/Php开发工程师";"4K-8K";"岗位职责：";"深圳 南山区 前海";"1-3年";"大专";"PHP";"致学信息";"20-99人";"移动互联网"
971;"Python";"6K-7K";"1. 精通python语言，了解 Django、Tornado 等框架中的一种";"深圳";"1-3年";"本科";"Python";"深圳市瑞驰信息";"100-499人";"计算机软件"
972;"Python";"15K-30K";"工作内容涵盖网页服务编写，以及机器人协议的维护。";"深圳 南山区 科技园";"1-3年";"本科";"后端开发";"群秘";"0-20人";"社交网络"
973;"python开发工程师";"18K-36K";"岗位要求：";"深圳 龙岗区";"3-5年";"本科";"Linux";"华为";"10000人以上";"计算机软件"
974;"Python高级爬虫工程师";"15K-25K";"岗位职责：";"深圳";"5-10年";"大专";"Python";"飞钛科技";"100-499人";"互联网金融"
975;"Python";"10K-20K";"1. 负责公司重要新产品的数据采集";"深圳 南山区";"经验不限";"大专";"数据抓取";"才是科技";"0-20人";"互联网"
976;"Python工程师";"9K-16K";"职位描述：";"深圳 南山区 科技园";"3-5年";"本科";"Python";"宸睿科技";"0-20人";"在线教育"
977;"高级后台开发工程师（GO/java/python)）";"16K-30K";"职位描述：";"深圳 南山区 西丽";"3-5年";"本科";"GO";"Anker";"500-999人";"电子商务"
978;"Python";"15K-30K";"岗位：高级后端开发工程师（数据库及Python）";"深圳 福田区 车公庙";"3-5年";"本科";"数据库";"云图智联";"0-20人";"计算机软件"
979;"Python";"15K-25K";"1.负责python教学";"深圳 宝安区";"3-5年";"本科";"Python";"千锋互联科技";"500-999人";"在线教育"
980;"Python开发工程师";"15K-25K";"岗位职责";"深圳 南山区 科技园";"5-10年";"本科";"python";"达普信";"100-499人";"计算机软件"
981;"python工程师（1-3年）";"5K-10K";"工作内容：";"深圳 南山区";"1-3年";"本科";"Python";"览众科技";"100-499人";"计算机软件"
982;"python开发";"8K-12K";"要求：";"深圳 福田区 购物公园";"1-3年";"本科";"Python";"南京融翼";"500-999人";"计算机软件"
983;"Python开发工程师-实习";"4K-8K";"岗位职责:";"深圳 南山区 科技园";"经验不限";"本科";"Linux";"百答科技";"20-99人";"互联网"
984;"Python开发";"15K-30K";"职位描述";"深圳 南山区 科技园";"3-5年";"本科";"Twisted";"藤讯科技";"100-499人";"移动互联网"
985;"Python开发工程师";"4K-8K";"岗位职责:";"深圳 南山区 科技园";"经验不限";"本科";"PHP";"百答科技";"20-99人";"互联网"
986;"Python";"20K-35K";"serverless 高级应用开发工程师";"深圳 南山区 科技园";"1年以内";"本科";"Python";"腾讯";"10000人以上";"互联网"
987;"后台开发高级工程师(Python方向)";"9K-16K";"任职要求：";"深圳 南山区 科技园";"1-3年";"本科";"Python";"趣虹科技";"20-99人";"移动互联网"
988;"Python开发工程师";"15K-30K";"职位描述：";"深圳 南山区 科技园";"1-3年";"本科";"Golang";"Shopee";"1000-9999人";"电子商务"
989;"Python";"10K-15K";"python实际开发经验";"深圳";"1-3年";"本科";"Python";"软通动力信息技术集团";"10000人以上";"计算机软件"
990;"python开发工程师";"15K-25K";"岗位职责：";"深圳 南山区";"3-5年";"本科";"数据库";"智国互联";"20-99人";"互联网"
991;"python后台开发";"20K-40K";"工作职责：";"深圳 南山区";"经验不限";"本科";"MYSQL";"凌扬盛达";"20-99人";"数据服务"
992;"Python";"15K-25K";"岗位职责：";"深圳 南山区 科技园";"5-10年";"本科";"后端开发";"Webot";"20-99人";"企业服务"
993;"python爬虫";"10K-20K";"熟悉掌握python语言，熟悉Docker和ETL，熟悉能独立完成项目。";"深圳 南山区 科技园";"经验不限";"本科";"python爬虫";"汇金智融";"100-499人";"互联网"
994;"Python";"15K-30K";"Python机器学习讲师";"深圳";"1年以内";"本科";"数据库";"百战程序员";"20-99人";"计算机软件"
995;"后台开发（4人）java/python";"8K-15K";"后台开发（4人）最少要16年之前毕业的";"深圳 南山区 科技园";"1-3年";"本科";"Java";"汇金智融";"100-499人";"互联网"
996;"python高级开发工程师";"18K-30K";"岗位职责：";"深圳 福田区 车公庙";"5-10年";"本科";"Python";"智国互联";"20-99人";"互联网"
997;"python开发高级工程师";"15K-30K";"工作职责：";"深圳 南山区 科技园";"3-5年";"本科";"Python";"巅峰电竞";"20-99人";"游戏"
998;"资深后台开发工程师Python/Golang";"20K-40K";"1、设计和开发支撑今日头条公司运行的核心系统，包括企业协同办公工具、智能便捷高效的服务系统、合同管理系统、审批流等等；";"深圳 南山区 后海";"3-5年";"本科";"Python";"今日头条";"10000人以上";"移动互联网"
999;"Python开发工程师（高级）";"30K-50K";"职位描述：";"深圳 南山区 科技园";"3-5年";"本科";"Golang";"Shopee";"1000-9999人";"电子商务"
1000;"Python";"8K-10K";"岗位职责";"深圳 龙华区 滢水山庄";"经验不限";"大专";"后端开发";"本识";"0-20人";"分类信息"
1001;"python 软件工程师";"6K-10K";"Web开发人员需要具备丰富的Web前端或后端知识， 时刻具备紧迫感，需要快速交付高质量的代码，不断创造新的Web产品和优化现有的产品和服务。";"深圳 福田区 华强北";"经验不限";"本科";"Python";"超体大数据(深圳)";"0-20人";"数据服务"
1002;"Python开发";"20K-30K";"深圳港交所的新需求：";"深圳 南山区 科技园";"5-10年";"本科";"Python";"亿达信息";"1000-9999人";"计算机软件"
1003;"Python";"10K-20K";"Python全栈工程师";"深圳 龙华区 观澜";"3-5年";"大专";"Python";"尚亿源";"20-99人";"智能硬件"
1004;"python开发";"6K-10K";"岗位描述：";"深圳 罗湖区 东湖";"1-3年";"大专";"HTML/CSS";"掌世界";"100-499人";"游戏"
1005;"python开发工程师";"15K-30K";"工作职责：1、推进微服务治理，实现服务容器化；";"深圳 南山区 深圳湾";"3-5年";"本科";"Python";"数位科技";"100-499人";"互联网"
1006;"Python";"15K-30K";"华为2012实验室招聘技术人员和技术专家，技术面向云、AI、大数据等前沿领域，无论你是初级开发，高级开发还是架构师这里均有你的位置。待遇灵活可谈。有意愿的请联系我（邮箱：*****），需要12月底前能入职！";"深圳";"5-10年";"本科";"Java";"华为技术有限公司";"10000人以上";"计算机软件"
1007;"python开发工程师";"10K-13K";"岗位职责：";"深圳 福田区 石厦";"1-3年";"本科";"Web前端";"海实信息";"500-999人";"互联网金融"
1008;"Python";"9K-18K";"1.会python web端开发";"深圳 龙岗区";"3-5年";"本科";"Python";"软通动力";"10000人以上";"计算机软件"
1009;"python";"10K-15K";". 精通python语言，至少精通 Django、Tornado 等框架中的一种";"深圳 福田区 石厦";"3-5年";"不限";"Python";"鹏开信息";"100-499人";"计算机软件"
1010;"Python工程师";"15K-30K";"1.2年及以上工作经验，其中一年算法项目工作经验；2.熟悉Python脚本编程；；";"深圳";"1-3年";"大专";"数据挖据";"SIE";"1000-9999人";"计算机软件"
1011;"Python";"15K-30K";"工作内容：";"深圳 南山区";"3-5年";"本科";"Python";"糗事百科";"20-99人";"音乐/视频/阅读"
1012;"python高级开发工程师";"20K-35K";"猎头职位";"深圳 南山区 科技园";"5-10年";"本科";"系统架构";"拓展";"20-99人";"咨询"
1013;"Python/shell脚本开发";"9K-15K";"1.熟练掌握Linux基本命令和常用操作";"深圳 龙岗区 坂田";"1-3年";"本科";"Linux";"中软国际";"1000-9999人";"计算机软件"
1014;"python资深开发";"15K-25K";"1，有3个以上的爬虫案例，能现场展示；";"深圳 宝安区 龙华";"3-5年";"大专";"网络爬虫";"永顺智";"20-99人";"智能硬件"
1015;"python 实习生";"2K-4K";"python实习生";"深圳 宝安区 西乡";"应届生";"本科";"Python";"众米";"0-20人";"互联网"
1016;"Python交易开发工程师";"14K-20K";"技能Skill:";"深圳 南山区 科技园";"3-5年";"本科";"Python";"Gateway Technology";"100-499人";"互联网金融"
1017;"Python爬虫实习生";"3K-6K";"工作职责：";"深圳 南山区 科技园";"应届生";"本科";"python爬虫";"比特穿越";"0-20人";"数据服务"
1018;"Python";"10K-20K";"岗位职责：";"深圳 南山区 深圳湾";"3-5年";"本科";"数据库";"国信泰九";"500-999人";"互联网金融"
1019;"Python讲师";"15K-25K";"一：岗位职责：";"深圳 南山区 西丽";"1-3年";"大专";"django";"千锋教育";"1000-9999人";"互联网"
1020;"Python";"10K-20K";"负责数据爬取。分析整理。会word文档数据导入数据库";"深圳 龙岗区 坂田";"1年以内";"本科";"python爬虫";"深圳德鹏教育";"20-99人";"在线教育"
1021;"Python金融分析周末班兼职讲师";"15K-30K";"岗位职责：";"深圳 南山区 大冲";"3-5年";"本科";"Python";"泽林信息";"100-499人";"在线教育"
1022;"Python";"10K-20K";"985,211学校，理工科专业，数学或计算机专业优先，对算法，AI了解";"深圳 福田区 华强北";"应届生";"本科";"后端开发";"深圳坐标软件";"500-999人";"医疗健康"
1023;"高级Python工程师/面向对象";"15K-30K";"工作内容：";"深圳 南山区 科技园";"1年以内";"本科";"Python";"AKULAKU";"100-499人";"互联网金融"
1024;"python开发工程师";"9K-13K";"1、两年以上python web项目开发经验；";"深圳";"1-3年";"大专";"Python";"深圳雁联";"1000-9999人";"互联网"
1025;"Python";"15K-20K";"Django，bootstrap 后台开发";"深圳 南山区";"1年以内";"本科";"Python";"荔枝微课";"20-99人";"互联网"
1026;"Python";"9K-15K";"数据爬取。数据分析。数据挖掘";"深圳 龙岗区 坂田";"1-3年";"本科";"数据挖掘";"深圳德鹏教育";"20-99人";"在线教育"
1027;"Python";"10K-20K";"【岗位职责】";"深圳 南山区 华侨城";"经验不限";"本科";"Python";"小赢理财";"500-999人";"互联网"
1028;"Python";"10K-20K";"负责题库数据的爬取清洗。入库。自动校对。本地word文档解释存入数据库。";"深圳 龙岗区 坂田";"1-3年";"本科";"python爬虫";"深圳德鹏教育";"20-99人";"在线教育"
1029;"python后台研发";"8K-15K";"岗位职责：";"深圳 龙华区 龙华";"1-3年";"本科";"Python";"我的财务科技";"20-99人";"计算机软件"
1030;"python开发工程师";"15K-30K";"1、本科或以上学历";"深圳 南山区 科技园";"3-5年";"本科";"Python";"Bello";"20-99人";"数据服务"
1031;"Python工程师";"13K-18K";"1．  精通Python标准 GUI库(TkInter)开发UI";"深圳 南山区 科技园";"3-5年";"不限";"Python";"东恒尚科";"100-499人";"计算机软件"
1032;"python开发工程师";"20K-30K";"岗位职责：";"深圳 福田区 竹子林";"5-10年";"本科";"java爬虫";"中合银担保";"100-499人";"互联网金融"
1033;"高级Python工程师";"15K-30K";"计算机相关专业本科及以上学历，3年以上后台开发经验；";"深圳 南山区 科技园";"3-5年";"本科";"Python";"酸桃数据";"20-99人";"企业服务"
1034;"python后端";"13K-15K";"职位描述：";"深圳 盐田区 沙头角";"3-5年";"本科";"Python";"清影医疗";"20-99人";"数据服务"
1035;"Python开发工程师";"15K-25K";"python工程师";"深圳 宝安区";"3-5年";"大专";"Python";"SIE";"1000-9999人";"计算机软件"
1036;"Python";"10K-16K";"负责公司题库数据爬取。筛选，优化。";"深圳 龙岗区 坂田";"1-3年";"本科";"PHP";"深圳德鹏教育";"20-99人";"在线教育"
1037;"Python项目经理";"30K-50K";"岗位职责：";"深圳 福田区 竹子林";"5-10年";"本科";"Python";"中合银担保";"100-499人";"互联网金融"
1038;"服务器工程师(go/python)";"12K-22K";"主要职责：";"深圳 南山区 南油";"1-3年";"本科";"Python";"以太科技";"0-20人";"移动互联网"
1039;"Python后台开发";"15K-30K";"职位诱惑：";"深圳 南山区 科技园";"1-3年";"本科";"Python";"AKULAKU";"100-499人";"互联网金融"
1040;"python开发工程师";"9K-14K";"岗位职责：负责金融系统设计、开发等工作。";"深圳 南山区 科技园";"3-5年";"本科";"Python";"亿达信息";"1000-9999人";"计算机软件"
1041;"Python后台开发/数据平台/服务器";"13K-26K";"岗位职责:";"深圳 南山区 科技园";"1-3年";"本科";"Hadoop";"AKULAKU";"100-499人";"互联网金融"
1042;"Python开发工程师";"10K-16K";"岗位职责";"深圳 南山区 西丽";"1-3年";"本科";"Python";"杉岩数据";"20-99人";"计算机软件"
1043;"高级Python开发工程师";"16K-23K";"岗位职责";"深圳 南山区 西丽";"3-5年";"本科";"Python";"杉岩数据";"20-99人";"计算机软件"
1044;"Python开发";"10K-20K";"岗位职责：";"深圳 龙岗区 万科城";"3-5年";"大专";"Hadoop";"infosys";"1000-9999人";"计算机软件"
1045;"Python";"10K-15K";"1). 后端开发工程师，使用python语言，框架使用django框架";"深圳 罗湖区 笋岗";"1-3年";"不限";"后端开发";"好磨坊";"20-99人";"贸易/进出口"
1046;"python开发";"10K-12K";"岗位职责";"深圳 南山区 前海";"3-5年";"大专";"Python";"亿达信息";"1000-9999人";"计算机软件"
1047;"PYTHON爬虫工程师";"8K-16K";"岗位职责：";"深圳 福田区 沙头";"1-3年";"本科";"MySQL";"蚁穴";"20-99人";"互联网"
1048;"Python开发工程师-实习";"4K-8K";"岗位职责:";"深圳 南山区 科技园";"经验不限";"本科";"Linux";"百答科技";"20-99人";"互联网"
1049;"python开发";"10K-15K";"要求：";"深圳 福田区 购物公园";"1-3年";"本科";"Python";"南京融翼";"500-999人";"计算机软件"
1050;"python开发工程师";"10K-20K";"职位诱惑：";"深圳 宝安区";"1-3年";"大专";"Python";"深圳市对酒当歌";"100-499人";"互联网"
1051;"Sr Test Developer (C#, Python, Windows)";"20K-30K";"Who are we?";"深圳 南山区 科技园";"3-5年";"本科";".NET";"Oracle";"10000人以上";"计算机软件"
1052;"Python";"10K-15K";"python django服务端开发";"深圳";"经验不限";"本科";"后端开发";"易建科技";"1000-9999人";"互联网"
1053;"Python开发工程师";"6K-12K";"岗位职责：";"深圳 南山区";"经验不限";"大专";"ERP";"知链科技";"0-20人";"计算机软件"
1054;"Python工程师";"15K-25K";"岗位要求：";"深圳 福田区 上步";"1-3年";"大专";"数据分析";"找靓机";"100-499人";"电子商务"
1055;"PYTHON开发工程师";"9K-16K";"岗位职责：";"深圳 南山区 科技园";"1-3年";"本科";"Python";"正易龙公司";"100-499人";"游戏"
1056;"python开发工程师";"10K-20K";"岗位职责：";"深圳 南山区 科技园";"1-3年";"本科";"Linux";"Webot";"20-99人";"企业服务"
1057;"Python后端开发工程师";"9K-14K";"我们是国内首家专业从事智能服饰研发销售的高科技企业，旗下WESMART智能服装品牌，开启智能服装行业先河并在成立之初一个月的时间就突破千万销售大关。";"深圳 南山区 西丽";"3-5年";"本科";"后端开发";"智裳科技";"0-20人";"智能硬件"
1058;"Python";"10K-20K";"1，学历不做要求；";"深圳 福田区 华强北";"3-5年";"不限";"Python";"前海泰坦科技";"20-99人";"移动互联网"
1059;"web/python全栈工程师";"15K-30K";"工作职责：";"深圳 南山区 科技园";"3-5年";"本科";"Python";"乐易";"100-499人";"游戏"
1060;"Python运维开发";"15K-30K";"岗位职责：";"深圳 南山区 深圳湾";"1年以内";"本科";"Python";"OPPO";"10000人以上";"互联网"
1061;"Python";"15K-30K";"乐易网络是一家数据驱动的手游公司，诚邀您作为后台工程师加入我们的市场推广团队，设计并开发有效的工具来支持推广活动中的决策。您将成为我们业务发展过程中的主要驱动力。";"深圳 南山区 科技园";"3-5年";"本科";"Python";"乐易";"100-499人";"游戏"
1062;"python服务端主程（游戏）";"15K-25K";"岗位职责：";"深圳 南山区 科技园";"3-5年";"本科";"Python";"正易龙公司";"100-499人";"游戏"
1063;"Python高级DevOps工程师";"15K-30K";"工作职责：";"深圳 南山区 大冲";"5-10年";"本科";"Python";"泽林信息";"100-499人";"在线教育"
1064;"高级Python开发工程师";"20K-30K";"一、岗位职责：";"深圳 南山区 科技园";"5-10年";"本科";"Python";"微思敦营销";"100-499人";"互联网"
1065;"Python开发工程师";"6K-9K";"【职位描述】";"深圳 福田区 益田村";"1-3年";"本科";"Python";"赞同科技";"1000-9999人";"计算机软件"
